(11.9736,22.8833)
(66.339,50.9044)
(147.588,215.584)
(236.186,100.336)
(162.506,114.773)
(248.844,89.4086)
(63.9353,195.164)
(181.417,204.326)
(135.596,44.2796)
(138.508,217.567)
(117.925,167.903)
(162.474,96.1552)
(126.513,61.1377)
(221.293,116.664)
(90.7568,37.8815)
(183.781,153.635)
(72.7383,73.0035)
(70.878,247.284)
(54.7942,197.269)
(112.15,244.257)
(78.2486,51.1998)
(98.196,169.141)
(12.5705,169.818)
(137.997,175.124)
(180.305,166.71)
(157.22,125.187)
(100.82,209.9)
(185.873,54.2902)
(37.2442,97.3714)
(135.484,154.958)
(101.46,209.471)
(73.1231,201.155)
(48.6812,34.2065)
(212.969,130.433)
(197.683,215.325)
(139.22,102.888)
(32.7316,127.621)
(236.56,72.2593)
(63.6468,64.7622)
(211.913,70.909)
(197.68,59.3389)
(160.627,125.457)
(35.4454,36.7049)
(144.277,99.6468)
(100.283,169.967)
(219.135,228.7)
(145.645,182.464)
(194.386,221.283)
(182.877,97.5605)
(116.246,207.517)
(79.0923,145.671)
(74.9356,138.781)
(39.4999,201.701)
(175.571,130.104)
(32.6698,77.6892)
(165.543,57.3066)
(103.235,216.375)
(147.294,165.638)
(19.2871,181.776)
(229.815,146.528)
(117.95,139.155)
(139.758,90.552)
(87.826,24.3492)
(76.3654,97.6605)
(88.1166,82.8167)
(69.7077,194.166)
(194.695,34.8486)
(97.4776,61.1523)
(202.756,163.254)
(155.787,62.3833)
(207.15,211.535)
(84.2201,137.342)
(194.117,121.719)
(67.5099,240.362)
(69.7024,187.53)
(151.42,214.61)
(92.8923,181.383)
(69.692,207.676)
(171.939,36.2627)
(69.8663,87.0131)
(85.2864,29.7793)
(245.709,106.939)
(30.8349,33.3924)
(132.621,60.5483)
(162.853,178.613)
(87.4618,196.96)
(156.355,61.8873)
(98.8323,177.43)
(149.813,56.5476)
(182.322,246.473)
(210.285,23.9474)
(225.613,130.134)
(171.537,185.511)
(102.34,170.434)
(187.98,62.4115)
(221.977,100.224)
(58.3978,157.892)
(171.693,116.19)
(157.491,194.52)
(141.268,147.302)
(139.34,118.936)
(108.792,122.653)
(147.03,97.8296)
(264.613,123.8)
(120.584,137.141)
(134.804,157.826)
(127.295,50.6223)
(252.49,125.79)
(202.34,45.0355)
(260.754,217.277)
(73.6539,172.936)
(82.0314,159.009)
(97.0351,143.93)
(239.729,81.4837)
(104.656,71.2028)
(193.316,70.9535)
(156.345,192.313)
(158.136,130.332)
(56.3494,112.955)
(218.663,203.891)
(16.3026,43.6723)
(126.247,170.555)
(60.5016,68.9426)
(260.875,89.7986)
(80.1851,211.834)
(71.6061,180.796)
(150.977,43.8428)
(104.335,74.9696)
(153.979,34.2697)
(120.983,85.593)
(71.6795,204.504)
(121.077,54.9821)
(163.024,169.418)
(149.845,246.331)
(48.5802,58.7132)
(214.752,91.84)
(68.5925,31.2041)
(226.925,156.051)
(66.3537,178.005)
(210.38,173.496)
(156.046,172.192)
(118.822,133.981)
(182.241,113.363)
(173.481,163.178)
(113.84,184.669)
(213.301,212.477)
(155.381,24.5832)
(231.989,145.362)
(160.209,72.039)
(156.223,235.746)
(96.9592,61.1802)
(92.1163,192.509)
(58.5912,209.247)
(113.091,151.902)
(153.459,213.676)
(89.9284,136.463)
(152.075,98.9562)
(234.974,161.273)
(178.526,98.6599)
(88.9814,119.323)
(49.5364,192.488)
(96.3303,231.874)
(183.278,218.525)
(141.767,170.444)
(56.7705,188.195)
(170.72,180.687)
(15.5823,153.042)
(137.726,101.131)
(128.496,141.022)
(217.563,108.912)
(120.905,197.697)
(209.905,99.9368)
(62.8601,135.084)
(225.74,68.3437)
(199.951,204.927)
(152.197,76.4448)
(163.622,138.733)
(72.8495,173.857)
(123.465,104.822)
(108.831,207.192)
(59.2238,169.757)
(152.41,101.763)
(89.0055,180.341)
(167.424,244.458)
(87.5699,75.1928)
(117.901,235.432)
(39.0967,218.011)
(99.8992,128.914)
(119.302,215.845)
(161.788,146.211)
(186.979,204.191)
(187.186,177.558)
(109.131,150.241)
(115.945,59.5528)
(21.2693,114.982)
(231.275,107.45)
(50.9453,73.8904)
(173.744,166.908)
(20.4384,31.3735)
(175.897,134.966)
(72.7733,184.003)
(134.928,138.827)
(168.221,125.032)
(232.272,114.48)
(107.084,84.2649)
(225.221,121.02)
(54.6627,102.612)
(263.108,190.751)
(19.0598,69.258)
(214.834,67.2863)
(150.446,136.315)
(139.267,228.349)
(176.412,203.216)
(159.787,223.808)
(200.796,25.8894)
(123.303,100.527)
(176.099,148.437)
(203.884,171.277)
(39.6762,126.361)
(250.287,173.718)
(176.833,165.713)
(259.268,58.4531)
(34.5324,212.581)
(213.734,80.5495)
(48.0457,118.773)
(112.366,225.449)
(21.2951,141.838)
(218.329,224.664)
(111.261,68.3213)
(213.002,139.015)
(60.4177,26.5111)
(204.072,63.4738)
(141.155,98.1617)
(199.281,207.788)
(190.73,139.773)
(146.036,194.52)
(71.6933,95.5091)
(217.504,133.183)
(74.2968,121.443)
(178.263,149.3)
(206.423,180.834)
(139.279,54.6758)
(88.8792,47.8133)
(243.87,227.098)
(82.3416,147.078)
(130.643,169.717)
(139.796,24.9199)
(197.721,107.908)
(89.2885,87.2067)
(80.2268,106.976)
